timestamp,writeCount,replicationCount,replicationLatencies,readLatencies
"2025-11-17T16:52:43.554660701Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:43.755998882Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:44.118787966Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:44.547022417Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:45.126529564Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:45.554646569Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:45.755979969Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:46.119053247Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:46.547171962Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:47.126714907Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:47.554699156Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:47.756002189Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:48.118917122Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:48.547074065Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:49.126444700Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:49.554475215Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:49.755945530Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:50.119123825Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:50.547168761Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:51.126726855Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:51.554670642Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:51.755984026Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:52.119005337Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:52.547199082Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:53.126622580Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:53.554775683Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:53.756010407Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:54.119032555Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:54.546990172Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:55.126647685Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:55.554654536Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:55.755946530Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:56.119009239Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:56.547077169Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:57.126802674Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:57.554601077Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:57.755998523Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:58.119094200Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:58.547093150Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:59.126607261Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:59.554669640Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:52:59.756022919Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:00.118938284Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:00.547055671Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:01.126571147Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:01.554646745Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:01.755941685Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:02.118895529Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:02.547110341Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:03.126582675Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:03.554485704Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:03.756148711Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:04.119062038Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:04.547258710Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:05.126555167Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:05.554450243Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:05.755907916Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:06.118964221Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:06.547032554Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:07.126558814Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:07.554450923Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:07.755968651Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:08.119031092Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:08.546914311Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:09.126851085Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:09.554443753Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:09.756134714Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:10.118950061Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:10.547249944Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:11.126734613Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:11.554405582Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:11.756105505Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:12.119079625Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:12.546968158Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:13.126663283Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:13.554657341Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:13.756246017Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:14.118978128Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:14.547091715Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:15.126759058Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:15.554520141Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:15.756201227Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:16.118917829Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:16.547340220Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:17.126660246Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:17.554733077Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:17.756038704Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:18.119102458Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:18.547377211Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:19.126560418Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:19.554656368Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:19.756122845Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:20.118967980Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:20.547101526Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:21.126441372Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:21.554768056Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:21.756200842Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:22.119098038Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:22.547357655Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:23.126766812Z",1,2,"{""DC2"":4596,""DC3"":104}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T16:53:23.554644824Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
